env_step,eval_success_rate,eval_return,eval_successes,eval_episodes,eval_success_ci_low,eval_success_ci_high,human_steps,budget_used_frac,engagements,demo_size,online_size,voi_candidate_rate,voi_score_mean,voi_p_fail_mean,bc_reg_loss_mean
0,0.2500,45.7190,5,20,0.1119,0.4687,0,0.0000,0,4000,0,nan,nan,nan,nan
2000,0.8000,115.9185,16,20,0.5840,0.9193,85,0.2429,5,4085,2000,nan,nan,nan,0.009225
4000,0.7000,98.2747,14,20,0.4810,0.8545,165,0.4714,9,4165,4000,nan,nan,nan,0.004992
6000,0.3500,81.0563,7,20,0.1812,0.5671,225,0.6429,12,4225,6000,nan,nan,nan,0.003266
8000,0.7500,121.0787,15,20,0.5313,0.8881,285,0.8143,15,4285,8000,nan,nan,nan,0.001997
10000,0.7000,128.9641,14,20,0.4810,0.8545,350,1.0000,19,4350,10000,nan,nan,nan,0.001225
