checkpoint,task,backend,repeat,seed,success_rate,return_mean,successes,episodes,success_ci_low,success_ci_high
results\r009_learning_value_seeds1_2\checkpoints\best_Lift_voi_b600_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv2p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,0,701,0.5500,96.9674,11,20,0.3421,0.7418
results\r009_learning_value_seeds1_2\checkpoints\best_Lift_voi_b600_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv2p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,1,702,0.6000,104.3421,12,20,0.3866,0.7812
results\r009_learning_value_seeds1_2\checkpoints\best_Lift_voi_b600_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv2p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,2,703,0.7500,117.2102,15,20,0.5313,0.8881
