checkpoint,task,backend,repeat,seed,success_rate,return_mean,successes,episodes,success_ci_low,success_ci_high
results\r011_budget300_scale2_seeds0_1\checkpoints\best_Lift_voi_b300_seed0_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv2p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,0,777,0.6500,98.8064,13,20,0.4329,0.8188
results\r011_budget300_scale2_seeds0_1\checkpoints\best_Lift_voi_b300_seed0_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv2p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,1,778,0.6000,86.8141,12,20,0.3866,0.7812
results\r011_budget300_scale2_seeds0_1\checkpoints\best_Lift_voi_b300_seed0_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv2p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,2,779,0.5500,92.1859,11,20,0.3421,0.7418
