env_step,eval_success_rate,eval_return,eval_successes,eval_episodes,eval_success_ci_low,eval_success_ci_high,human_steps,budget_used_frac,engagements,demo_size,online_size,voi_candidate_rate,voi_score_mean,voi_p_fail_mean,bc_reg_loss_mean
0,0.1000,16.1184,2,20,0.0279,0.3010,0,0.0000,0,4000,0,nan,nan,nan,nan
2000,0.8000,114.2809,16,20,0.5840,0.9193,40,0.1333,2,4040,2000,0.0010,0.0177,0.0018,0.008354
4000,0.6500,98.5627,13,20,0.4329,0.8188,40,0.1333,2,4040,4000,0.0000,0.0000,0.0000,0.004264
6000,0.3500,51.0257,7,20,0.1812,0.5671,193,0.6433,10,4193,6000,0.0040,0.0132,0.0065,0.002934
8000,0.6000,82.2714,12,20,0.3866,0.7812,253,0.8433,13,4253,8000,0.0015,0.0151,0.0067,0.001801
10000,0.5000,76.2251,10,20,0.2993,0.7007,300,1.0000,16,4300,10000,0.0015,0.0043,0.0017,0.001189
