task,backend,strategy,budget,human_noise,human_delay,human_skill,human_dropout,seed,total_steps,n_demos,run_label,restore_best_model_at_end,intervention_demo_mode,voi_phase_guard,voi_reference_policy,voi_reference_max_points,voi_learning_value_scale,voi_learning_value_clip,voi_learning_value_min_disagreement,bc_pretrain_steps,bc_final_mse,bc_actor_reg_coef,bc_actor_reg_schedule,bc_actor_reg_late_coef,bc_actor_reg_late_start_frac,final_success_rate,final_policy_source,raw_final_success_rate,raw_final_eval_successes,raw_final_success_ci_low,raw_final_success_ci_high,restored_best_success_rate,restored_best_eval_successes,restored_best_success_ci_low,restored_best_success_ci_high,best_success_rate,best_eval_step,best_human_steps,best_budget_used_frac,best_engagements,best_checkpoint_path,human_steps,budget_used_frac,engagements,final_eval_successes,final_eval_episodes,final_success_ci_low,final_success_ci_high,wall_time_s
Lift,robosuite,voi,60,0.0,0,1.0,0.0,0,300,2,steps300_demo2_ls50_bs64_gs1_bc20_reg5p0_regsconstant_lreg5p0_lstart0p5_take5_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p25_vphasenone_idemomodeall_restorebest1_pacelinear,1,all,none,demo_nn,2048,3.0,1.0,0.25,20,0.085190,5.0,constant,,0.5,0.0000,best_checkpoint,0.0000,0,0.0000,0.6576,0.0000,0,0.0000,0.6576,0.0000,0,0,0.0000,0,results\r022_min_disagree_smoke\checkpoints\best_Lift_voi_b60_seed0_steps300_demo2_ls50_bs64_gs1_bc20_reg5p0_regsconstant_lreg5p0_lstart0p5_take5_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p25_vphasenone_idemomodeall_restorebest1_pacelinear.zip,15,0.2500,3,0,2,0.0000,0.6576,63.4
