env_step,eval_success_rate,eval_return,eval_successes,eval_episodes,eval_success_ci_low,eval_success_ci_high,human_steps,budget_used_frac,engagements,demo_size,online_size,voi_candidate_rate,voi_score_mean,voi_p_fail_mean,bc_reg_loss_mean
0,0.0000,-39.4482,0,1,0.0000,0.7935,0,0.0000,0,50,0,nan,nan,nan,nan
5,1.0000,-39.1134,1,1,0.2065,1.0000,4,0.4000,1,54,5,0.2000,0.0190,0.0048,nan
