env_step,eval_success_rate,eval_return,eval_successes,eval_episodes,eval_success_ci_low,eval_success_ci_high,human_steps,budget_used_frac,engagements,demo_size,online_size,voi_candidate_rate,voi_score_mean,voi_p_fail_mean,bc_reg_loss_mean
0,0.3000,54.8224,6,20,0.1455,0.5190,0,0.0000,0,4000,0,nan,nan,nan,nan
2000,0.6500,94.0917,13,20,0.4329,0.8188,0,0.0000,0,4000,2000,nan,nan,nan,0.007661
4000,0.7500,126.7816,15,20,0.5313,0.8881,0,0.0000,0,4000,4000,nan,nan,nan,0.004049
6000,0.8500,144.3476,17,20,0.6396,0.9476,0,0.0000,0,4000,6000,nan,nan,nan,0.002306
8000,0.7000,104.2585,14,20,0.4810,0.8545,0,0.0000,0,4000,8000,nan,nan,nan,0.001303
10000,0.6500,96.0268,13,20,0.4329,0.8188,0,0.0000,0,4000,10000,nan,nan,nan,0.000689
