checkpoint,task,backend,repeat,seed,success_rate,return_mean,successes,episodes,success_ci_low,success_ci_high
results\r013_baseline_alignment_seeds1_2\checkpoints\best_Lift_random_b600_seed1_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,0,777,1.0000,176.6230,20,20,0.8389,1.0000
results\r013_baseline_alignment_seeds1_2\checkpoints\best_Lift_random_b600_seed1_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,1,778,1.0000,175.1570,20,20,0.8389,1.0000
results\r013_baseline_alignment_seeds1_2\checkpoints\best_Lift_random_b600_seed1_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,2,779,1.0000,174.6487,20,20,0.8389,1.0000
