task,backend,strategy,budget,human_noise,human_delay,human_skill,human_dropout,seed,total_steps,n_demos,run_label,restore_best_model_at_end,voi_reference_policy,voi_reference_max_points,voi_learning_value_scale,voi_learning_value_clip,bc_pretrain_steps,bc_final_mse,bc_actor_reg_coef,bc_actor_reg_schedule,bc_actor_reg_late_coef,bc_actor_reg_late_start_frac,final_success_rate,final_policy_source,raw_final_success_rate,raw_final_eval_successes,raw_final_success_ci_low,raw_final_success_ci_high,restored_best_success_rate,restored_best_eval_successes,restored_best_success_ci_low,restored_best_success_ci_high,best_success_rate,best_eval_step,best_human_steps,best_budget_used_frac,best_engagements,best_checkpoint_path,human_steps,budget_used_frac,engagements,final_eval_successes,final_eval_episodes,final_success_ci_low,final_success_ci_high,wall_time_s
Lift,robosuite,none,600,0.0,0,1.0,0.0,1,10000,20,steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacenone,1,none,2048,0.0,1.0,5000,0.000471,50.0,constant,,0.5,0.9000,best_checkpoint,0.3000,6,0.1455,0.5190,0.9000,18,0.6990,0.9721,0.7000,4000,0,0.0000,0,results\r013_baseline_alignment_seeds1_2\checkpoints\best_Lift_none_b600_seed1_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacenone.zip,0,0.0000,0,18,20,0.6990,0.9721,578.5
Lift,robosuite,random,600,0.0,0,1.0,0.0,1,10000,20,steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacelinear,1,none,2048,0.0,1.0,5000,0.000931,50.0,constant,,0.5,1.0000,best_checkpoint,1.0000,20,0.8389,1.0000,1.0000,20,0.8389,1.0000,1.0000,4000,269,0.4483,15,results\r013_baseline_alignment_seeds1_2\checkpoints\best_Lift_random_b600_seed1_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacelinear.zip,600,1.0000,34,20,20,0.8389,1.0000,577.6
Lift,robosuite,none,600,0.0,0,1.0,0.0,2,10000,20,steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacenone,1,none,2048,0.0,1.0,5000,0.000678,50.0,constant,,0.5,0.6500,best_checkpoint,0.6500,13,0.4329,0.8188,0.6500,13,0.4329,0.8188,0.8500,6000,0,0.0000,0,results\r013_baseline_alignment_seeds1_2\checkpoints\best_Lift_none_b600_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacenone.zip,0,0.0000,0,13,20,0.4329,0.8188,556.2
Lift,robosuite,random,600,0.0,0,1.0,0.0,2,10000,20,steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacelinear,1,none,2048,0.0,1.0,5000,0.001406,50.0,constant,,0.5,0.6000,best_checkpoint,0.6000,12,0.3866,0.7812,0.6000,12,0.3866,0.7812,0.6000,10000,600,1.0000,31,results\r013_baseline_alignment_seeds1_2\checkpoints\best_Lift_random_b600_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacelinear.zip,600,1.0000,31,12,20,0.3866,0.7812,554.6
