checkpoint,task,backend,repeat,seed,success_rate,return_mean,successes,episodes,success_ci_low,success_ci_high
results\r018_stack_matched_baselines_seeds0_2\checkpoints\best_Stack_none_b600_seed2_steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacenone.zip,Stack,robosuite,0,777,0.7500,79.4312,15,20,0.5313,0.8881
results\r018_stack_matched_baselines_seeds0_2\checkpoints\best_Stack_none_b600_seed2_steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacenone.zip,Stack,robosuite,1,778,0.8000,58.4433,16,20,0.5840,0.9193
results\r018_stack_matched_baselines_seeds0_2\checkpoints\best_Stack_none_b600_seed2_steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacenone.zip,Stack,robosuite,2,779,0.7000,63.3453,14,20,0.4810,0.8545
