task,backend,strategy,budget,human_noise,human_delay,human_skill,human_dropout,seed,total_steps,n_demos,run_label,restore_best_model_at_end,voi_reference_policy,voi_reference_max_points,voi_learning_value_scale,voi_learning_value_clip,bc_pretrain_steps,bc_final_mse,bc_actor_reg_coef,bc_actor_reg_schedule,bc_actor_reg_late_coef,bc_actor_reg_late_start_frac,final_success_rate,final_policy_source,raw_final_success_rate,raw_final_eval_successes,raw_final_success_ci_low,raw_final_success_ci_high,restored_best_success_rate,restored_best_eval_successes,restored_best_success_ci_low,restored_best_success_ci_high,best_success_rate,best_eval_step,best_human_steps,best_budget_used_frac,best_engagements,best_checkpoint_path,human_steps,budget_used_frac,engagements,final_eval_successes,final_eval_episodes,final_success_ci_low,final_success_ci_high,wall_time_s
Stack,robosuite,none,600,0.0,0,1.0,0.0,0,6000,50,steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacenone,1,none,2048,0.0,1.0,10000,0.000762,50.0,constant,,0.5,0.8000,best_checkpoint,0.8000,16,0.5840,0.9193,0.8000,16,0.5840,0.9193,0.9000,2000,0,0.0000,0,results\r018_stack_matched_baselines_seeds0_2\checkpoints\best_Stack_none_b600_seed0_steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacenone.zip,0,0.0000,0,16,20,0.5840,0.9193,811.8
Stack,robosuite,random,600,0.0,0,1.0,0.0,0,6000,50,steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacelinear,1,none,2048,0.0,1.0,10000,0.000612,50.0,constant,,0.5,0.7000,best_checkpoint,0.6500,13,0.4329,0.8188,0.7000,14,0.4810,0.8545,0.6500,4000,420,0.7000,22,results\r018_stack_matched_baselines_seeds0_2\checkpoints\best_Stack_random_b600_seed0_steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacelinear.zip,600,1.0000,32,14,20,0.4810,0.8545,807.3
Stack,robosuite,none,600,0.0,0,1.0,0.0,1,6000,50,steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacenone,1,none,2048,0.0,1.0,10000,0.001952,50.0,constant,,0.5,0.9000,best_checkpoint,0.7500,15,0.5313,0.8881,0.9000,18,0.6990,0.9721,0.7500,6000,0,0.0000,0,results\r018_stack_matched_baselines_seeds0_2\checkpoints\best_Stack_none_b600_seed1_steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacenone.zip,0,0.0000,0,18,20,0.6990,0.9721,717.3
Stack,robosuite,random,600,0.0,0,1.0,0.0,1,6000,50,steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacelinear,1,none,2048,0.0,1.0,10000,0.001360,50.0,constant,,0.5,0.7500,best_checkpoint,0.5500,11,0.3421,0.7418,0.7500,15,0.5313,0.8881,0.7500,4000,414,0.6900,22,results\r018_stack_matched_baselines_seeds0_2\checkpoints\best_Stack_random_b600_seed1_steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacelinear.zip,600,1.0000,32,15,20,0.5313,0.8881,800.9
Stack,robosuite,none,600,0.0,0,1.0,0.0,2,6000,50,steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacenone,1,none,2048,0.0,1.0,10000,0.000832,50.0,constant,,0.5,0.6500,best_checkpoint,0.7000,14,0.4810,0.8545,0.6500,13,0.4329,0.8188,0.8000,2000,0,0.0000,0,results\r018_stack_matched_baselines_seeds0_2\checkpoints\best_Stack_none_b600_seed2_steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacenone.zip,0,0.0000,0,13,20,0.4329,0.8188,796.3
Stack,robosuite,random,600,0.0,0,1.0,0.0,2,6000,50,steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacelinear,1,none,2048,0.0,1.0,10000,0.000767,50.0,constant,,0.5,0.6000,best_checkpoint,0.5500,11,0.3421,0.7418,0.6000,12,0.3866,0.7812,0.5500,6000,600,1.0000,32,results\r018_stack_matched_baselines_seeds0_2\checkpoints\best_Stack_random_b600_seed2_steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefnone_vlv0p0_vclip1p0_restorebest1_pacelinear.zip,600,1.0000,32,12,20,0.3866,0.7812,792.8
