env_step,eval_success_rate,eval_return,eval_successes,eval_episodes,eval_success_ci_low,eval_success_ci_high,human_steps,budget_used_frac,engagements,demo_size,online_size,voi_candidate_rate,voi_score_mean,voi_p_fail_mean,bc_reg_loss_mean
0,0.3500,55.4133,7,20,0.1812,0.5671,0,0.0000,0,4000,0,nan,nan,nan,nan
2000,0.9000,123.6534,18,20,0.6990,0.9721,100,0.2857,5,4100,2000,nan,nan,nan,0.008514
4000,0.6000,109.4848,12,20,0.3866,0.7812,160,0.4571,8,4160,4000,nan,nan,nan,0.004517
6000,0.5500,88.4218,11,20,0.3421,0.7418,220,0.6286,11,4220,6000,nan,nan,nan,0.002760
8000,0.0500,7.3081,1,20,0.0089,0.2361,300,0.8571,15,4300,8000,nan,nan,nan,0.001713
10000,0.0500,7.3330,1,20,0.0089,0.2361,350,1.0000,18,4350,10000,nan,nan,nan,0.001015
