checkpoint,task,n_repeats,success_mean,success_std,return_mean,return_std,total_successes,total_episodes,success_ci_low,success_ci_high
results\r016_stack_failure_diagnosis\checkpoints\best_Stack_voi_b600_seed0_r016_voi_tau0_6000.zip,Stack,3,0.5500,0.0816,50.6630,8.1566,33,60,0.4249,0.6691
