checkpoint,task,n_repeats,success_mean,success_std,return_mean,return_std,total_successes,total_episodes,success_ci_low,success_ci_high
results\r004_restorebest_seed0_probe\checkpoints\best_Lift_random_b600_seed0_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_restorebest1_pacelinear.zip,Lift,3,0.7500,0.0707,118.8457,8.3296,45,60,0.6277,0.8422
