env_step,eval_success_rate,eval_return,eval_successes,eval_episodes,eval_success_ci_low,eval_success_ci_high,human_steps,budget_used_frac,engagements,demo_size,online_size,voi_candidate_rate,voi_score_mean,voi_p_fail_mean,bc_reg_loss_mean
0,0.0000,3.5107,0,3,0.0000,0.5615,0,0.0000,0,1000,0,nan,nan,nan,nan
600,0.0000,1.8069,0,3,0.0000,0.5615,80,1.0000,4,1080,600,0.0067,10.0000,1.0000,0.023703
