checkpoint,task,backend,repeat,seed,success_rate,return_mean,successes,episodes,success_ci_low,success_ci_high
results\r024_score_floor_seed0_2\checkpoints\best_Lift_voi_b600_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p0_vsfloorstep4000_vsfloor0p05_vphasenone_idemomodeall_restorebest1_pacelinear.zip,Lift,robosuite,0,9500,0.8000,135.6293,16,20,0.5840,0.9193
results\r024_score_floor_seed0_2\checkpoints\best_Lift_voi_b600_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p0_vsfloorstep4000_vsfloor0p05_vphasenone_idemomodeall_restorebest1_pacelinear.zip,Lift,robosuite,1,9501,0.6500,110.7152,13,20,0.4329,0.8188
results\r024_score_floor_seed0_2\checkpoints\best_Lift_voi_b600_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p0_vsfloorstep4000_vsfloor0p05_vphasenone_idemomodeall_restorebest1_pacelinear.zip,Lift,robosuite,2,9502,0.6000,110.3951,12,20,0.3866,0.7812
results\r024_score_floor_seed0_2\checkpoints\best_Lift_voi_b600_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p0_vsfloorstep4000_vsfloor0p05_vphasenone_idemomodeall_restorebest1_pacelinear.zip,Lift,robosuite,3,9503,0.9000,142.9794,18,20,0.6990,0.9721
results\r024_score_floor_seed0_2\checkpoints\best_Lift_voi_b600_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p0_vsfloorstep4000_vsfloor0p05_vphasenone_idemomodeall_restorebest1_pacelinear.zip,Lift,robosuite,4,9504,0.9500,148.1327,19,20,0.7639,0.9911
