checkpoint,task,backend,repeat,seed,success_rate,return_mean,successes,episodes,success_ci_low,success_ci_high
results\r024_score_floor_seed0_2\checkpoints\best_Lift_voi_b600_seed1_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p0_vsfloorstep4000_vsfloor0p05_vphasenone_idemomodeall_restorebest1_pacelinear.zip,Lift,robosuite,0,9400,0.9000,143.1412,18,20,0.6990,0.9721
results\r024_score_floor_seed0_2\checkpoints\best_Lift_voi_b600_seed1_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p0_vsfloorstep4000_vsfloor0p05_vphasenone_idemomodeall_restorebest1_pacelinear.zip,Lift,robosuite,1,9401,0.9500,148.8137,19,20,0.7639,0.9911
results\r024_score_floor_seed0_2\checkpoints\best_Lift_voi_b600_seed1_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p0_vsfloorstep4000_vsfloor0p05_vphasenone_idemomodeall_restorebest1_pacelinear.zip,Lift,robosuite,2,9402,1.0000,150.3570,20,20,0.8389,1.0000
results\r024_score_floor_seed0_2\checkpoints\best_Lift_voi_b600_seed1_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p0_vsfloorstep4000_vsfloor0p05_vphasenone_idemomodeall_restorebest1_pacelinear.zip,Lift,robosuite,3,9403,1.0000,137.0603,20,20,0.8389,1.0000
results\r024_score_floor_seed0_2\checkpoints\best_Lift_voi_b600_seed1_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p0_vsfloorstep4000_vsfloor0p05_vphasenone_idemomodeall_restorebest1_pacelinear.zip,Lift,robosuite,4,9404,0.8500,124.2458,17,20,0.6396,0.9476
