checkpoint,task,n_repeats,success_mean,success_std,return_mean,return_std,total_successes,total_episodes,success_ci_low,success_ci_high
results\best_checkpoint_collapse_probe\checkpoints\best_Lift_voi_b600_seed1_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_vtau0p01_vcq0p0_take20_pacelinear.zip,Lift,3,0.8333,0.0624,138.3474,6.3729,50,60,0.7197,0.9069
