env_step,eval_success_rate,eval_return,eval_successes,eval_episodes,eval_success_ci_low,eval_success_ci_high,human_steps,budget_used_frac,engagements,demo_size,online_size,voi_candidate_rate,voi_score_mean,voi_p_fail_mean,bc_reg_loss_mean
0,0.0000,6.4925,0,10,0.0000,0.2775,0,0.0000,0,4000,0,nan,nan,nan,nan
500,0.1000,23.9261,1,10,0.0179,0.4042,162,0.5400,17,4162,500,0.0340,9.4417,0.9444,nan
1000,0.0000,5.9908,0,10,0.0000,0.2775,300,1.0000,32,4300,1000,0.0300,10.0000,1.0000,nan
