checkpoint,task,backend,repeat,seed,success_rate,return_mean,successes,episodes,success_ci_low,success_ci_high
results\r014_robustness_seeds3_4_method\checkpoints\best_Lift_voi_b600_seed3_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,0,777,0.8500,140.2440,17,20,0.6396,0.9476
results\r014_robustness_seeds3_4_method\checkpoints\best_Lift_voi_b600_seed3_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,1,778,0.9000,137.0998,18,20,0.6990,0.9721
results\r014_robustness_seeds3_4_method\checkpoints\best_Lift_voi_b600_seed3_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,2,779,0.9000,145.2140,18,20,0.6990,0.9721
results\r014_robustness_seeds3_4_method\checkpoints\best_Lift_voi_b600_seed3_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,3,780,0.9000,154.2965,18,20,0.6990,0.9721
results\r014_robustness_seeds3_4_method\checkpoints\best_Lift_voi_b600_seed3_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,4,781,0.8500,144.0809,17,20,0.6396,0.9476
