checkpoint,task,backend,repeat,seed,success_rate,return_mean,successes,episodes,success_ci_low,success_ci_high
results\r004_restorebest_seed0_probe\checkpoints\best_Lift_random_b600_seed0_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_restorebest1_pacelinear.zip,Lift,robosuite,0,777,0.8500,132.1288,17,20,0.6396,0.9476
results\r004_restorebest_seed0_probe\checkpoints\best_Lift_random_b600_seed0_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_restorebest1_pacelinear.zip,Lift,robosuite,1,778,0.5000,79.2148,10,20,0.2993,0.7007
results\r004_restorebest_seed0_probe\checkpoints\best_Lift_random_b600_seed0_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_restorebest1_pacelinear.zip,Lift,robosuite,2,779,0.8000,111.2130,16,20,0.5840,0.9193
results\r004_restorebest_seed0_probe\checkpoints\best_Lift_random_b600_seed0_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_restorebest1_pacelinear.zip,Lift,robosuite,3,780,0.5500,92.7654,11,20,0.3421,0.7418
results\r004_restorebest_seed0_probe\checkpoints\best_Lift_random_b600_seed0_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_restorebest1_pacelinear.zip,Lift,robosuite,4,781,0.7500,112.4233,15,20,0.5313,0.8881
