checkpoint,task,backend,repeat,seed,success_rate,return_mean,successes,episodes,success_ci_low,success_ci_high
results\r022_lift_min_disagree_seed0_2\checkpoints\best_Lift_voi_b600_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p25_vphasenone_idemomodeall_restorebest1_pacelinear.zip,Lift,robosuite,0,9200,0.8500,146.1245,17,20,0.6396,0.9476
results\r022_lift_min_disagree_seed0_2\checkpoints\best_Lift_voi_b600_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p25_vphasenone_idemomodeall_restorebest1_pacelinear.zip,Lift,robosuite,1,9201,0.6500,119.5508,13,20,0.4329,0.8188
results\r022_lift_min_disagree_seed0_2\checkpoints\best_Lift_voi_b600_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p25_vphasenone_idemomodeall_restorebest1_pacelinear.zip,Lift,robosuite,2,9202,0.7500,132.4396,15,20,0.5313,0.8881
results\r022_lift_min_disagree_seed0_2\checkpoints\best_Lift_voi_b600_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p25_vphasenone_idemomodeall_restorebest1_pacelinear.zip,Lift,robosuite,3,9203,0.7500,129.7635,15,20,0.5313,0.8881
results\r022_lift_min_disagree_seed0_2\checkpoints\best_Lift_voi_b600_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_vlvmin0p25_vphasenone_idemomodeall_restorebest1_pacelinear.zip,Lift,robosuite,4,9204,0.6000,106.8163,12,20,0.3866,0.7812
