env_step,eval_success_rate,eval_return,eval_successes,eval_episodes,eval_success_ci_low,eval_success_ci_high,human_steps,budget_used_frac,engagements,demo_size,online_size,voi_candidate_rate,voi_score_mean,voi_p_fail_mean,bc_reg_loss_mean
0,0.1000,14.8756,2,20,0.0279,0.3010,0,0.0000,0,4000,0,nan,nan,nan,nan
2000,0.7500,120.9993,15,20,0.5313,0.8881,80,0.1333,4,4080,2000,0.0020,0.0970,0.0097,0.009460
4000,0.4000,69.3950,8,20,0.2188,0.6134,80,0.1333,4,4080,4000,0.0000,0.0000,0.0000,0.004518
6000,0.4500,89.3335,9,20,0.2582,0.6579,373,0.6217,20,4373,6000,0.0080,0.0292,0.0196,0.003141
8000,0.5500,91.3655,11,20,0.3421,0.7418,493,0.8217,26,4493,8000,0.0030,0.0089,0.0031,0.002006
10000,0.3500,74.7016,7,20,0.1812,0.5671,600,1.0000,32,4600,10000,0.0030,0.0176,0.0053,0.001312
