checkpoint,task,backend,repeat,seed,success_rate,return_mean,successes,episodes,success_ci_low,success_ci_high
results\r018_stack_tuned_method_seeds1_2\checkpoints\best_Stack_voi_b600_seed1_steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_restorebest1_pacelinear.zip,Stack,robosuite,0,777,0.7000,60.0995,14,20,0.4810,0.8545
results\r018_stack_tuned_method_seeds1_2\checkpoints\best_Stack_voi_b600_seed1_steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_restorebest1_pacelinear.zip,Stack,robosuite,1,778,0.6000,43.2731,12,20,0.3866,0.7812
results\r018_stack_tuned_method_seeds1_2\checkpoints\best_Stack_voi_b600_seed1_steps6000_demo50_ls500_bs256_gs1_bc10000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p0_vcq0p0_vrefdemo_nn_vlv3p0_vclip1p0_restorebest1_pacelinear.zip,Stack,robosuite,2,779,0.3500,42.3473,7,20,0.1812,0.5671
