env_step,eval_success_rate,eval_return,eval_successes,eval_episodes,eval_success_ci_low,eval_success_ci_high,human_steps,budget_used_frac,engagements,demo_size,online_size,voi_candidate_rate,voi_score_mean,voi_p_fail_mean,bc_reg_loss_mean
0,0.3500,41.0637,7,20,0.1812,0.5671,0,0.0000,0,4000,0,nan,nan,nan,nan
2000,0.7000,113.6806,14,20,0.4810,0.8545,40,0.1333,2,4040,2000,0.0010,0.0178,0.0018,0.008258
4000,0.8500,149.9184,17,20,0.6396,0.9476,40,0.1333,2,4040,4000,0.0000,0.0000,0.0000,0.004106
6000,0.6500,102.1614,13,20,0.4329,0.8188,195,0.6500,10,4195,6000,0.0040,0.0154,0.0076,0.002626
8000,0.9000,155.2007,18,20,0.6990,0.9721,255,0.8500,13,4255,8000,0.0015,0.0109,0.0052,0.001545
10000,0.6500,82.0813,13,20,0.4329,0.8188,300,1.0000,16,4300,10000,0.0015,0.0036,0.0014,0.000916
