checkpoint,task,backend,repeat,seed,success_rate,return_mean,successes,episodes,success_ci_low,success_ci_high
results\r010_learning_value_ablation_seed2\checkpoints\best_Lift_voi_b300_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv2p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,0,801,0.7000,119.2547,14,20,0.4810,0.8545
results\r010_learning_value_ablation_seed2\checkpoints\best_Lift_voi_b300_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv2p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,1,802,0.9000,143.0697,18,20,0.6990,0.9721
results\r010_learning_value_ablation_seed2\checkpoints\best_Lift_voi_b300_seed2_steps10000_demo20_ls500_bs256_gs1_bc5000_reg50p0_regsconstant_lreg50p0_lstart0p5_take20_vtau0p01_vcq0p0_vrefdemo_nn_vlv2p0_vclip1p0_restorebest1_pacelinear.zip,Lift,robosuite,2,803,0.6500,116.5041,13,20,0.4329,0.8188
