checkpoint,task,n_repeats,success_mean,success_std,return_mean,return_std,total_successes,total_episodes,success_ci_low,success_ci_high
results\r019_stack_phase_guard_budget300_seed0\checkpoints\best_Stack_voi_b300_seed0_r019_phase_guard_budget300_seed0.zip,Stack,3,0.5667,0.0471,39.1950,7.4302,34,60,0.4410,0.6843
